age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,distraction_score,addiction_level,productivity_score
33,,4.854317,4.3147182,5.252097,310.99435,92.89562,,High,33.14734
33,4.14448,2.6625834,7.7583995,4.5195627,175.41727,100.0,5.4835277,Medium,80.691475
17,4.547875,1.6434196,0.87455505,6.597586,161.72836,100.0,5.336918,Low,30.30988
29,3.0385137,1.1884975,4.7261424,6.9560094,216.21231,99.57095,4.138355,Low,61.42896
18,3.2633913,0.6046712,2.6191618,7.979851,241.76416,98.85218,4.817408,Low,49.640144
32,8.266047,5.9653816,0.5614508,7.937103,838.6778,83.1619,9.732362,High,0.0
29,11.0225935,4.262824,3.5563626,6.2851057,49.686905,100.0,5.2345295,Medium,
21,,2.613036,0.003303162,6.557157,261.44855,100.0,9.3547535,Medium,13.371111
35,11.68948,5.059312,7.1346655,7.1333447,264.98148,100.0,8.57603,High,65.96846
36,9.834236,4.567248,5.638731,5.4167814,187.40114,100.0,4.588536,Medium,63.17159
26,5.947751,2.5665617,4.0160666,3.972116,56.867752,96.396164,1.7701342,Low,37.5907
16,6.195012,3.7469423,3.1734455,4.152183,235.57497,94.56495,3.6624537,Medium,16.948063
32,12.036992,,,9.179467,224.47008,100.0,,Medium,53.38579
22,4.2801504,4.2805753,5.8022103,4.9408803,75.88824,97.169426,2.0772943,Medium,40.886078
30,5.838339,2.1257236,3.1874955,6.78556,238.34435,98.86157,6.484635,Medium,46.138012
30,11.326767,3.9658163,5.738103,4.248798,41.060043,98.163704,6.53562,Medium,23.654974
27,,2.0791879,4.545116,8.903091,182.7399,98.099464,2.969754,Medium,70.517624
36,,3.9520326,0.41406682,5.674624,211.9124,87.085205,7.1925907,Medium,8.172516
18,7.4486628,3.2432933,3.4945624,,281.78088,98.29142,5.3491554,Medium,44.803383
25,6.3156075,3.8025782,8.119464,5.19752,84.2531,100.0,4.453065,Medium,64.40335
20,3.0089867,1.0220829,0.55299187,7.864087,122.83797,99.988205,5.00642,Low,39.286133
20,8.391596,3.4402542,3.6229322,4.687677,132.84772,93.143524,8.425046,Medium,46.577034
38,4.9735737,2.579364,7.409711,5.847017,54.079124,98.51176,4.510597,Medium,
27,8.490205,2.8819323,1.3888801,8.018516,255.23996,100.0,8.08451,Medium,31.970068
26,5.520579,2.741046,5.8538833,6.5082116,294.8356,98.474915,5.4785404,Medium,60.234203
36,7.9005527,3.3649883,5.030757,4.8604846,10.505427,93.67433,-0.93977404,,62.559437
29,7.637569,4.326909,6.806021,6.9732566,199.13759,100.0,3.5637558,Medium,91.614586
38,10.051518,6.898574,5.8657026,5.88687,113.442795,100.0,,High,15.694151
38,9.476374,5.8868814,4.125163,5.726957,268.7544,87.202286,4.7538314,High,24.094536
15,8.861049,5.215143,4.6632457,5.658234,111.12672,100.0,3.099422,High,32.296917
22,8.313463,4.7522926,2.6517391,7.307927,208.77106,97.44792,7.3709617,Medium,14.858399
16,4.6178555,3.7500772,6.1353188,9.5234375,216.51962,100.0,6.5855994,Medium,63.090935
32,12.249698,5.4241495,4.3851237,5.1884813,188.4788,99.47433,7.1447287,Medium,23.457123
20,10.505912,3.9017308,0.24671674,8.0506115,233.51965,100.0,10.105293,Medium,13.862767
22,2.6336336,1.2811582,0.034203406,,255.48936,95.26055,10.143859,Low,12.232193
32,7.6865406,4.4844837,2.9581232,7.175399,15.907215,99.68298,-0.33810958,Medium,3.1541207
33,2.0058846,0.081679285,6.8028293,,228.4718,100.0,5.7032747,Low,95.481865
37,6.578496,5.181637,3.1919563,5.9887896,220.15993,89.20835,7.496405,High,10.116039
24,3.0170162,2.5746665,3.569298,5.9728713,84.38034,100.0,,Medium,19.6738
39,3.7376254,2.9779148,5.8549814,3.8442507,294.04764,100.0,7.927056,Medium,
20,8.891404,2.233437,7.1990585,6.039214,63.24323,98.03861,2.2244442,Medium,75.64328
32,6.7937965,6.5776777,2.062509,6.9386296,131.53305,,5.41241,High,5.216552
20,6.775556,3.1032674,4.099465,8.169044,455.37643,100.0,8.34438,Medium,66.46467
18,5.295378,5.0055885,4.637183,7.914357,160.49887,93.87603,3.4206388,Medium,56.00922
38,9.147689,7.577691,0.0,9.115562,129.87213,82.62503,7.229783,High,10.623699
39,5.0607,,1.7122153,5.09433,102.225624,98.64161,4.6683717,Medium,6.702409
18,2.653226,1.6423757,4.2882013,8.862471,189.98674,100.0,5.4187593,Low,70.14036
28,4.5571775,4.076868,1.8013996,8.931877,,100.0,10.217459,Medium,45.755352
25,9.269403,4.6205697,7.3087068,3.9350471,88.21706,,3.33534,Medium,42.32005
,10.378051,8.586186,0.65019995,7.860778,126.87168,69.71202,9.820936,High,0.0
18,6.559288,2.379174,0.44718695,7.5997887,200.03421,95.25828,7.6807775,,26.231453
22,5.0550866,4.1636496,7.429513,3.8984802,317.21167,100.0,4.0280886,Medium,46.97089
29,7.4912395,5.224275,3.3939896,6.8823953,224.2092,98.708984,6.9108,High,0.0
,7.3502717,5.93972,6.159795,7.0237036,,100.0,,High,24.792728
23,10.32053,10.04328,2.3023107,5.6953816,218.64558,74.64023,7.1690884,High,6.416636
15,7.299197,2.5898564,6.614128,8.076491,,100.0,,Medium,68.64846
,11.72801,6.536173,4.849751,7.4717107,123.37748,97.3886,4.728313,High,36.835556
17,3.0007517,1.3928052,0.6808671,9.971419,68.14217,,1.5718613,Low,32.875034
35,4.8005548,1.7982098,4.58018,7.0550585,153.3163,97.31223,2.363289,Medium,45.476894
27,3.0836258,2.49845,1.7799591,6.3840084,122.43768,100.0,5.9173946,Medium,34.911766
27,6.6991324,4.3585596,1.1967351,8.826948,72.21111,99.15274,-0.4674558,Medium,22.124979
37,,5.0989885,7.6976523,5.2545857,99.636185,95.65602,,High,68.60162
39,3.443012,1.2857909,6.138425,7.725548,133.07124,100.0,3.5980322,Low,90.372086
37,9.846566,5.6257772,2.5914345,8.900971,262.00327,100.0,7.460268,High,12.281138
29,11.9336195,9.256518,0.0,5.050064,101.01032,65.270195,7.523189,High,5.838886
15,5.8850713,4.7844014,7.9522657,4.8101974,66.74132,100.0,1.2074776,Medium,50.42573
26,5.301435,4.4556932,2.896696,4.1221066,,87.87218,,Medium,13.7210455
31,3.5321977,3.770398,4.1866946,6.4693036,215.57497,96.40962,6.1474586,Medium,47.639046
20,,5.3986754,5.753138,7.2185025,332.5581,99.55982,,High,59.306297
30,2.439821,0.96672016,1.070838,5.5354233,80.223526,98.88771,1.303174,Low,30.401535
26,10.385732,3.5357654,6.666847,8.192976,73.66175,97.9986,1.6571424,Medium,80.80237
24,7.458765,3.7084088,2.5570915,4.869335,28.431803,100.0,3.8610282,Medium,30.876333
,6.3950357,5.850943,1.3123897,3.782247,106.38397,82.91423,3.6181333,,25.379688
38,2.4061203,1.9386619,2.077771,8.628645,279.0852,98.92307,5.105922,Medium,28.60896
36,2.261732,,8.4089775,5.5890613,232.98616,100.0,3.714789,Medium,65.60229
22,8.943147,,,4.4222765,176.24284,88.74739,,High,2.0471776
15,3.8617134,,7.1545124,5.925851,109.84365,99.681946,2.594808,Medium,83.448524
34,7.1220775,6.647484,3.9116018,6.5876665,271.61227,93.97338,12.845516,High,24.74101
34,3.799514,2.5721965,0.44780383,8.771243,301.73477,91.67314,9.1718,Medium,5.972395
26,3.4011483,2.6516993,5.653211,6.665242,202.13155,100.0,6.7370377,Medium,
34,5.7680135,4.605965,6.3035254,7.799677,201.28592,100.0,6.0404534,,84.72965
,7.532964,4.5112205,2.3045127,6.861279,107.701805,100.0,5.3834,Medium,20.212015
18,,6.512699,1.8940744,8.393268,583.879,,,High,6.1884403
32,5.8251357,3.660915,6.418877,7.6770034,235.77364,98.07542,6.6569934,Medium,63.8276
30,6.1178055,2.0896564,1.8939645,4.6677704,116.791374,95.84924,6.5521517,Medium,22.985384
27,12.128493,9.116402,2.0634394,9.818983,58.98143,97.631065,6.743576,High,6.5720434
29,11.656458,,5.957688,4.420419,75.247086,93.15554,2.9292328,High,34.34426
33,7.4226036,3.6971219,0.9163077,7.094932,242.20537,90.28022,5.344234,Medium,1.7558285
30,6.2217965,1.84111,0.42385712,7.3378325,31.63981,100.0,4.539005,Medium,46.130585
,7.647997,6.156776,5.4946437,4.863316,177.65747,87.05516,3.4763646,High,37.633297
28,6.0448885,2.5930753,2.9281702,7.211775,21.078608,100.0,3.9384189,Low,51.417828
31,3.2816205,1.8717285,4.5187173,5.387342,72.54309,100.0,4.4133654,Low,48.724846
37,4.764037,2.4403987,2.7053845,9.616873,122.732796,95.637,3.5837393,Medium,61.798367
33,18.74734,8.437386,1.0400823,7.4000587,510.7043,63.540936,13.61878,High,0.0
29,8.9366455,4.2341495,0.8536162,6.920716,185.97923,86.61766,8.449698,High,7.724834
19,8.593511,1.5343597,2.546414,7.364826,284.90155,100.0,9.282702,Medium,27.83092
29,10.669999,7.9259796,0.08602399,5.920739,92.18818,86.169365,7.2986484,High,0.11861359
,5.1755595,3.7401168,5.1274915,6.0830693,270.81903,100.0,4.8042126,Medium,59.053513
23,5.1563287,2.8598242,0.3535858,6.5653358,254.46637,98.12778,5.6441464,Medium,15.526525
30,5.9658666,5.835272,3.6848829,7.2783566,263.92667,94.53661,3.8679202,High,33.01982
35,8.475987,4.69125,7.723591,9.256968,199.17596,96.4718,4.438243,High,68.68375
16,8.662395,7.300994,0.7175811,7.3557577,252.68874,77.977745,13.448485,High,0.0
24,5.3591805,,1.461062,4.477211,154.71825,91.92055,2.3489056,Medium,9.549499
34,3.131615,1.4353808,2.566855,7.964975,223.89583,100.0,2.9205928,Low,66.785835
26,5.344067,2.6887553,5.9778867,5.0361786,494.5684,100.0,9.158855,Low,
25,,1.8490915,1.5787557,5.629285,44.819412,100.0,,Medium,40.9818
27,7.7780256,3.5569189,2.138107,4.401333,,100.0,,Medium,18.015806
19,11.584618,9.65239,4.715203,7.523479,190.57642,90.90007,6.9656534,High,9.617168
,6.0568523,3.8965273,6.9633627,4.6427736,,98.35298,,Medium,
21,7.945844,6.863342,5.08544,3.5150788,61.307026,,1.9744288,High,35.120895
20,2.967545,1.4807361,,7.6411653,218.46661,95.19329,4.0871453,Low,36.50515
31,8.67127,3.1891143,,7.425182,132.65086,95.42925,5.6464453,Medium,60.264122
23,10.513563,5.3751316,3.370798,5.721602,7.7103214,100.0,4.1306386,High,18.04163
31,8.217672,,1.7180452,5.3190804,243.33498,78.65458,12.42165,High,5.191318
34,,6.7542133,4.613336,8.420883,143.5141,96.77526,,High,45.191948
15,8.597029,3.0790164,3.770901,7.7575583,,99.69484,,Medium,47.681675
15,10.49299,5.593811,,9.218308,26.03481,98.76332,-1.3088311,,
37,11.060632,3.6700099,7.4679017,5.314111,3.2629683,100.0,3.8350556,Medium,72.97137
37,6.487762,3.3484821,3.7207007,8.65217,80.543,100.0,-0.21164028,Medium,57.29711
27,4.901679,0.9641122,4.4558663,7.5269237,175.80649,97.60459,5.7335997,Low,66.33503
21,5.354667,1.293713,4.22068,6.0748596,282.52744,,7.346513,Low,55.594673
34,8.534152,6.261345,2.8526232,4.475553,166.4215,83.846375,8.335513,High,
28,6.16703,3.6384988,4.1849346,6.187538,0.0,95.76705,0.5591766,Medium,47.608696
25,1.4399668,2.52991,1.7936753,8.286232,55.325153,100.0,1.3423434,Medium,44.072685
39,10.340022,7.4522567,5.8258114,9.018002,,97.85477,,High,
16,7.7083154,7.999201,3.0719645,7.3061466,263.80557,77.13569,6.349584,High,0.0
17,7.021962,2.0222971,0.0,8.029137,100.5848,100.0,6.742746,Medium,22.28734
,6.9716845,4.707666,,7.1848407,101.680756,100.0,5.976573,Medium,23.7406
34,5.4198046,2.8397918,2.142269,7.037273,,99.34738,,Medium,25.598845
20,7.5287333,6.529668,7.2724514,6.8463326,163.74083,100.0,8.014516,High,61.10512
19,10.708753,2.6623437,2.6361856,7.370719,419.2627,100.0,7.5492268,Medium,35.14451
31,4.1464524,2.8857884,4.9478455,7.301903,79.24312,97.89519,-1.1745708,Medium,
22,8.019838,4.5081377,6.1150665,7.1838756,144.40807,98.40745,7.0409365,High,32.43253
28,9.985076,7.8501325,7.9059443,6.1156516,104.76443,100.0,3.3998253,High,43.012753
24,3.7307968,0.6021507,5.9108114,5.2463307,57.440395,95.45083,2.8363254,Low,70.223076
19,13.040462,4.5196695,0.0,4.844115,135.94897,98.692314,9.830265,Medium,13.037718
32,6.0307155,4.0488753,4.4040937,8.962359,41.723103,,-2.754892,Medium,44.088314
32,2.8596992,2.2377887,0.8569929,8.130622,190.55875,99.2627,6.1936564,Low,45.241844
18,2.906362,,,8.6044855,259.61746,95.2035,6.202218,Low,25.959682
35,,9.617907,4.6588645,8.779011,159.50488,89.721245,,High,0.0
19,6.635957,3.1880724,2.16789,6.19418,173.4873,100.0,5.2929616,Medium,9.795137
19,3.5371432,4.5411296,5.6668477,5.515136,49.964634,100.0,2.6455677,,36.13919
37,9.136848,4.797751,6.818804,4.8468485,,100.0,5.5226455,High,39.175087
31,10.607041,4.157311,6.5077167,4.5190425,251.31142,95.65304,10.603995,Medium,59.406017
17,8.97812,,0.36000893,5.9477744,146.30264,87.70683,4.2678103,Medium,0.0
30,2.0441804,1.0773106,1.739831,4.1970067,174.66939,100.0,4.584917,Low,31.290592
36,7.474938,2.2625353,4.0852838,7.7131495,188.02756,100.0,7.817316,Medium,55.80732
17,5.7112174,4.4707165,6.258227,4.6555495,319.76678,97.601456,8.869273,Medium,26.991316
28,5.859674,2.9444659,3.1773481,7.3942037,78.860954,98.26324,3.922007,Medium,48.76448
21,,4.6915064,3.7833169,5.666744,19.576162,96.60596,,Medium,48.381084
36,8.84296,5.551576,3.2185485,6.6521883,104.40536,100.0,4.444053,High,12.195287
35,7.5476503,5.055199,,5.570277,147.80447,98.575134,,Medium,86.00341
39,4.568534,3.67019,7.7254148,8.483262,196.50221,100.0,2.5253465,Medium,100.0
33,6.878889,5.508008,6.536525,5.574722,56.78556,100.0,0.6914409,Medium,52.46215
16,2.198135,1.6455656,5.5203795,9.481262,292.49347,100.0,3.0421903,Low,80.28842
22,10.800049,5.2235484,0.20112649,8.758183,206.11298,90.4526,13.069366,Medium,7.3879123
15,10.444394,6.227112,6.8733273,9.089059,44.41533,100.0,0.60965097,High,78.90312
22,11.375559,5.103426,5.461092,4.988295,229.69225,90.923836,10.894316,Medium,55.51009
39,11.912802,5.239688,3.1891365,5.4851456,163.83893,96.03716,5.8034344,High,1.2916551
34,11.181999,7.7878175,5.9922214,8.312743,186.87415,94.8541,5.486563,High,34.925217
24,10.731186,9.45322,1.4694428,5.68361,126.62386,74.78633,5.380286,High,5.298424
38,7.748641,4.6106534,5.1983066,5.662928,249.25188,,5.0789146,Medium,19.919477
27,9.1582,3.157353,1.5382886,4.7234406,237.49564,93.911766,10.713237,Medium,27.30206
29,10.759143,2.8182766,6.712091,6.995839,206.79326,,8.678543,Medium,94.7417
37,4.2680597,2.376782,7.3829055,4.669924,327.98987,96.85475,6.013757,Medium,82.01554
25,11.251638,9.605711,1.0474089,7.091817,86.56498,70.68559,12.45761,High,14.885157
18,2.6073272,0.36788273,4.6607413,8.491233,186.56627,100.0,3.603313,Low,93.30503
29,15.11508,4.3689404,5.0570855,5.9684243,92.39307,100.0,8.008028,Medium,45.733055
31,2.6433446,2.3254504,1.8835809,4.732247,294.62967,100.0,5.277916,Low,29.41124
37,3.3496032,2.5722742,2.7201214,5.3768287,145.09904,100.0,2.1512787,Medium,17.642956
19,8.366939,5.360185,6.179681,8.767054,228.50334,99.15481,5.833405,Medium,63.8491
39,5.721133,2.8547807,2.291799,6.8282576,124.4517,100.0,6.3655195,Medium,21.45963
34,5.055747,3.5131407,,,142.93936,100.0,,,76.21201
30,11.367182,3.3996615,5.43479,7.081698,173.64244,99.49012,10.107206,Medium,
38,1.7364502,2.5016506,4.3732085,8.691538,227.50311,95.75798,2.6721709,Medium,46.144424
23,2.6826668,1.1229516,5.679814,5.8543296,243.02975,100.0,5.6770024,Medium,33.778496
23,9.330586,4.7424774,5.5294504,4.3516808,228.45358,100.0,8.186546,Medium,59.052204
17,2.7555785,2.311737,7.2045,7.366362,120.96096,98.18121,2.5040627,Medium,54.89612
26,5.3779774,3.8612227,,3.965892,,96.37776,,Medium,21.044731
,1.8357776,1.2848178,0.8631774,5.120167,272.26526,100.0,4.0267744,Low,30.135412
18,10.504205,7.462623,3.896445,3.8626146,178.23122,89.9002,8.726069,High,0.4565536
22,7.0602813,6.5338564,3.9117963,5.571033,220.22781,93.461685,8.50684,High,16.502707
17,3.8597915,0.914455,4.979158,5.87972,253.70319,,4.2736,Low,47.537437
22,6.580423,3.855948,2.7895052,,251.8237,92.731026,8.707904,,11.688895
33,2.5715492,3.3572257,7.1003203,7.9004936,208.29448,99.43424,5.720317,Medium,83.05234
17,8.284716,4.0527606,0.5238552,,172.76651,100.0,6.716936,Medium,0.0
18,,1.877436,5.4112124,4.3722777,158.49716,97.7986,1.924521,Medium,71.86918
27,8.533856,3.6516309,0.8748051,5.4664583,155.22533,,4.481412,,4.3771586
19,10.593003,7.2007256,5.3258224,8.411088,166.79016,99.74842,5.6815124,High,34.238766
26,,2.3348591,7.014283,5.6790047,212.75859,,,Medium,79.29444
29,8.803582,4.4702973,0.54103124,7.0014505,222.29596,92.17027,8.613123,,9.714518
23,4.5240674,,1.3524112,7.5827985,363.2389,99.06526,,Medium,17.047089
25,11.205279,7.6249914,1.4897444,,276.8027,77.03551,10.147049,High,
28,7.1775217,6.8171625,5.274817,7.9033456,41.145985,100.0,4.1877055,High,48.466972
25,5.9340963,2.2433856,6.917107,6.0085435,61.61224,98.076096,0.6026136,Medium,70.423256
24,11.014854,4.494002,3.5037835,3.9719403,141.90143,98.4043,9.823669,Medium,10.192692
31,7.0400214,2.5564559,6.5114007,8.340235,121.67816,100.0,5.8802857,Medium,89.16444
31,3.723475,1.5459954,4.3375216,6.391942,0.0,98.69635,2.2940953,Medium,62.7668
26,3.773222,3.030831,4.3778157,3.7466586,244.07,100.0,4.135656,Medium,31.056623
31,5.829888,3.5518653,4.42184,7.917291,71.32186,,1.048146,Medium,
33,11.587367,2.2713037,4.2040334,4.890702,35.91615,99.9132,4.059303,,27.424866
30,4.058704,3.4620388,6.9319763,6.308034,52.06656,98.712326,0.591262,Medium,75.70141
,9.651465,4.9692106,1.3426946,7.614676,49.981457,100.0,4.024254,High,2.8256576
38,1.8704361,1.6493901,2.5072541,5.921439,157.7966,98.56095,1.8604485,Low,32.90145
37,1.9115022,1.4084615,0.20014788,6.478326,43.07161,100.0,0.37602225,Low,41.272907
15,5.02444,3.3525207,8.483873,4.7396197,241.02577,100.0,2.4656997,Medium,69.28053
20,5.2172475,1.6854826,7.8370132,6.8867497,148.40256,98.87425,8.966278,Low,85.784225
39,,2.3651023,2.521772,7.5861874,297.87344,100.0,,Medium,5.5159936
21,4.438571,2.365821,,6.19848,304.9442,83.754295,6.137388,Medium,28.870949
23,3.9593797,3.7990556,3.8757331,6.2048154,77.37367,95.77296,3.55649,Medium,18.10415
17,7.6454067,2.2464623,0.89348674,5.4192185,295.46387,97.268295,8.101133,Medium,3.2516015
37,3.8583329,3.1288462,5.1917706,5.5471215,124.16217,93.55177,2.1514542,Medium,61.172695
36,9.185189,5.192614,0.9973605,5.4739556,,98.23545,6.1631966,High,6.076427
37,6.715982,1.4212862,5.087076,6.299154,29.07934,100.0,4.478163,Medium,69.04838
18,2.884058,0.47292015,4.8709955,6.103055,85.87618,95.71905,1.1514152,Low,83.80255
21,6.58301,4.3501697,4.142879,8.037099,259.48035,97.15461,9.082305,Medium,49.36575
15,7.1107483,6.208759,1.609435,5.419171,154.37596,75.73773,2.7652228,High,12.476119
,3.3697412,2.4953651,6.6148396,6.113116,56.461155,100.0,-0.3823116,Low,100.0
18,1.3437401,1.1623261,6.7480416,5.693449,313.08685,96.01926,5.898833,Low,58.000862
27,9.703284,8.982011,0.24877329,5.2084723,29.286964,70.57626,9.309131,High,0.0
25,3.19156,3.250447,4.115733,6.96035,263.40173,99.085526,3.6983109,Medium,42.64262
19,12.579934,,3.3361409,4.717444,122.35605,91.11391,5.4533615,High,21.121391
27,7.788562,4.6324697,8.001247,5.7651834,269.11124,100.0,7.558935,Medium,
29,7.490562,5.9255066,0.9845451,4.9220195,46.416313,94.26054,4.484606,High,19.583897
19,9.560273,4.0430193,1.5427094,3.6751883,255.2911,99.64741,7.98628,Medium,7.6268015
27,7.584131,3.0423398,2.0336215,4.925201,107.065636,98.09866,2.8899155,Medium,15.421318
39,2.6638908,1.3831542,0.13563496,5.815659,79.80874,94.06057,1.8596443,Low,4.4339676
19,11.099898,7.111069,2.488319,7.535141,295.71283,79.68402,11.760184,High,15.584883
25,11.763233,5.2088428,1.6570688,8.153961,243.95181,82.62896,9.59713,High,15.899519
23,1.2166804,0.7177734,3.9379885,6.633978,121.3344,97.66513,4.195956,Low,66.62462
29,5.586549,1.8885516,7.9503093,8.764283,146.66664,98.72771,3.0694697,Low,100.0
30,6.5590105,2.1686153,0.9882088,7.92484,52.747955,98.743,5.2410116,Medium,38.8529
32,10.021483,,5.3816004,7.447771,241.56618,100.0,8.784533,Medium,78.64069
19,4.3944287,3.000311,5.7416534,4.733436,,100.0,,Medium,65.24392
27,7.305193,5.3728294,0.0,9.336624,263.28287,88.6089,10.584489,High,2.4851377
24,9.450139,5.5903234,1.5574958,4.9740534,172.05145,79.58901,5.2642794,,0.0
15,7.5958486,5.9164357,5.367205,7.819481,151.64507,98.26074,4.1135235,High,41.442482
22,10.607324,5.7218027,,6.4404917,273.20367,100.0,,High,
24,9.372158,5.009732,6.5955563,8.15563,146.73946,97.24845,6.405279,Medium,64.46373
37,10.322068,7.794341,4.958007,4.3630223,141.03722,82.857475,7.7560315,High,10.543148
,8.172705,5.303826,6.956103,8.894709,120.13446,99.14361,2.7718513,High,50.12826
27,5.5970287,3.339586,4.2998614,4.125759,124.55352,100.0,2.087435,Medium,47.16183
,11.923816,6.554552,,,119.08712,100.0,7.2183266,High,
34,,6.516623,,6.725505,307.62228,100.0,,High,0.0
31,9.212175,7.2607884,1.0362967,6.345508,164.26207,84.67475,9.596111,High,14.306271
,4.2643375,4.240962,5.098021,5.388649,206.88457,100.0,4.292791,,58.21869
15,4.8551507,2.1959121,2.3203564,7.9127555,98.138374,97.92289,1.3551553,Medium,29.26449
31,10.90138,7.113224,0.6266932,6.408504,277.35022,65.107155,8.431035,High,2.9526503
20,3.5414624,3.4315867,8.122556,6.723556,216.5826,99.189384,4.291885,Medium,82.28329
23,5.198948,,1.122496,8.111974,324.24063,95.42356,9.319687,Medium,7.410597
17,5.3281026,4.6077905,7.203512,4.676518,184.06886,99.414734,2.6475058,,80.19936
18,3.9546785,1.9090637,3.0081117,6.5296154,50.71977,100.0,1.8615549,,30.204067
38,9.14345,8.645848,4.106693,7.236843,141.04672,91.23448,3.9022396,High,12.670145
33,4.6136794,3.7391458,4.5935946,6.563674,98.27187,99.64546,2.377369,Medium,50.15398
23,12.263549,4.9478307,5.45504,7.47944,365.69974,,7.9155226,High,44.834957
36,8.987563,6.8545213,,5.253967,57.02728,99.832275,,High,55.462814
20,7.8972406,2.6327121,0.50995207,7.462616,153.1014,100.0,6.4341426,Medium,38.260025
39,,2.7423024,2.5242803,7.025438,318.7009,96.06532,,Medium,7.223861
32,3.0300415,2.2919128,,4.881636,170.40556,100.0,3.315444,Low,68.855354
35,10.514352,7.1644163,6.403592,4.0657578,,99.9015,3.8181438,High,21.129055
21,10.9421,5.084949,1.1674092,6.696616,614.07385,93.89063,15.1025915,,1.1965672
32,5.9472337,5.121876,1.0761305,7.1507382,297.8803,84.63351,3.9771016,High,0.0
,4.6666718,,1.9062659,9.637104,46.664948,94.82193,3.5929022,Medium,
